date,year,month,commodity,category,unit,currency,price
2017-10-23,2017,10,Sugar,soft,lb,USD,0.0997
2017-10-24,2017,10,Sugar,soft,lb,USD,0.103
2017-10-25,2017,10,Sugar,soft,lb,USD,0.1051
2017-10-26,2017,10,Sugar,soft,lb,USD,0.1054
2017-10-27,2017,10,Sugar,soft,lb,USD,0.1083
2017-10-30,2017,10,Sugar,soft,lb,USD,0.1083
2017-10-31,2017,10,Sugar,soft,lb,USD,0.1067
2017-11-01,2017,11,Sugar,soft,lb,USD,0.1014
2017-11-02,2017,11,Sugar,soft,lb,USD,0.1058
2017-11-03,2017,11,Sugar,soft,lb,USD,0.1054
2017-11-06,2017,11,Sugar,soft,lb,USD,0.1039
2017-11-07,2017,11,Sugar,soft,lb,USD,0.1038
2017-11-08,2017,11,Sugar,soft,lb,USD,0.1086
2017-11-09,2017,11,Sugar,soft,lb,USD,0.1113
2017-11-10,2017,11,Sugar,soft,lb,USD,0.1092
2017-11-13,2017,11,Sugar,soft,lb,USD,0.1101
2017-11-14,2017,11,Sugar,soft,lb,USD,0.1134
2017-11-15,2017,11,Sugar,soft,lb,USD,0.1133
2017-11-16,2017,11,Sugar,soft,lb,USD,0.1125
2017-11-17,2017,11,Sugar,soft,lb,USD,0.1043
2017-11-20,2017,11,Sugar,soft,lb,USD,0.1083
2017-11-21,2017,11,Sugar,soft,lb,USD,0.1045
2017-11-22,2017,11,Sugar,soft,lb,USD,0.0987
2017-11-23,2017,11,Sugar,soft,lb,USD,0.0943
2017-11-24,2017,11,Sugar,soft,lb,USD,0.0935
2017-11-27,2017,11,Sugar,soft,lb,USD,0.0966
2017-11-28,2017,11,Sugar,soft,lb,USD,0.1012
2017-11-29,2017,11,Sugar,soft,lb,USD,0.1028
2017-11-30,2017,11,Sugar,soft,lb,USD,0.1085
2017-12-01,2017,12,Sugar,soft,lb,USD,0.1066
2017-12-04,2017,12,Sugar,soft,lb,USD,0.1057
2017-12-05,2017,12,Sugar,soft,lb,USD,0.0996
2017-12-06,2017,12,Sugar,soft,lb,USD,0.0987
2017-12-07,2017,12,Sugar,soft,lb,USD,0.0936
2017-12-08,2017,12,Sugar,soft,lb,USD,0.0916
2017-12-11,2017,12,Sugar,soft,lb,USD,0.0953
2017-12-12,2017,12,Sugar,soft,lb,USD,0.0919
2017-12-13,2017,12,Sugar,soft,lb,USD,0.0895
2017-12-14,2017,12,Sugar,soft,lb,USD,0.0871
2017-12-15,2017,12,Sugar,soft,lb,USD,0.0918
2017-12-18,2017,12,Sugar,soft,lb,USD,0.0983
2017-12-19,2017,12,Sugar,soft,lb,USD,0.0991
2017-12-20,2017,12,Sugar,soft,lb,USD,0.1028
2017-12-21,2017,12,Sugar,soft,lb,USD,0.0995
2017-12-22,2017,12,Sugar,soft,lb,USD,0.104
2017-12-25,2017,12,Sugar,soft,lb,USD,0.1019
2017-12-26,2017,12,Sugar,soft,lb,USD,0.1044
2017-12-27,2017,12,Sugar,soft,lb,USD,0.1044
2017-12-28,2017,12,Sugar,soft,lb,USD,0.0985
2017-12-29,2017,12,Sugar,soft,lb,USD,0.0969
2018-01-01,2018,1,Sugar,soft,lb,USD,0.0986
2018-01-02,2018,1,Sugar,soft,lb,USD,0.0941
2018-01-03,2018,1,Sugar,soft,lb,USD,0.0966
2018-01-04,2018,1,Sugar,soft,lb,USD,0.0937
2018-01-05,2018,1,Sugar,soft,lb,USD,0.0969
2018-01-08,2018,1,Sugar,soft,lb,USD,0.0942
2018-01-09,2018,1,Sugar,soft,lb,USD,0.0971
2018-01-10,2018,1,Sugar,soft,lb,USD,0.1006
2018-01-11,2018,1,Sugar,soft,lb,USD,0.1008
2018-01-12,2018,1,Sugar,soft,lb,USD,0.1012
2018-01-15,2018,1,Sugar,soft,lb,USD,0.1063
2018-01-16,2018,1,Sugar,soft,lb,USD,0.1036
2018-01-17,2018,1,Sugar,soft,lb,USD,0.1021
2018-01-18,2018,1,Sugar,soft,lb,USD,0.1045
2018-01-19,2018,1,Sugar,soft,lb,USD,0.1059
2018-01-22,2018,1,Sugar,soft,lb,USD,0.105
2018-01-23,2018,1,Sugar,soft,lb,USD,0.1012
2018-01-24,2018,1,Sugar,soft,lb,USD,0.1047
2018-01-25,2018,1,Sugar,soft,lb,USD,0.1009
2018-01-26,2018,1,Sugar,soft,lb,USD,0.1084
2018-01-29,2018,1,Sugar,soft,lb,USD,0.104
2018-01-30,2018,1,Sugar,soft,lb,USD,0.1007
2018-01-31,2018,1,Sugar,soft,lb,USD,0.1024
2018-02-01,2018,2,Sugar,soft,lb,USD,0.1044
2018-02-02,2018,2,Sugar,soft,lb,USD,0.1015
2018-02-05,2018,2,Sugar,soft,lb,USD,0.1072
2018-02-06,2018,2,Sugar,soft,lb,USD,0.1079
2018-02-07,2018,2,Sugar,soft,lb,USD,0.1067
2018-02-08,2018,2,Sugar,soft,lb,USD,0.1076
2018-02-09,2018,2,Sugar,soft,lb,USD,0.1112
2018-02-12,2018,2,Sugar,soft,lb,USD,0.1156
2018-02-13,2018,2,Sugar,soft,lb,USD,0.1147
2018-02-14,2018,2,Sugar,soft,lb,USD,0.1088
2018-02-15,2018,2,Sugar,soft,lb,USD,0.1042
2018-02-16,2018,2,Sugar,soft,lb,USD,0.0999
2018-02-19,2018,2,Sugar,soft,lb,USD,0.0987
2018-02-20,2018,2,Sugar,soft,lb,USD,0.0998
2018-02-21,2018,2,Sugar,soft,lb,USD,0.1012
2018-02-22,2018,2,Sugar,soft,lb,USD,0.1052
2018-02-23,2018,2,Sugar,soft,lb,USD,0.0986
2018-02-26,2018,2,Sugar,soft,lb,USD,0.0995
2018-02-27,2018,2,Sugar,soft,lb,USD,0.1017
2018-02-28,2018,2,Sugar,soft,lb,USD,0.0937
2018-03-01,2018,3,Sugar,soft,lb,USD,0.0966
2018-03-02,2018,3,Sugar,soft,lb,USD,0.1058
2018-03-05,2018,3,Sugar,soft,lb,USD,0.1081
2018-03-06,2018,3,Sugar,soft,lb,USD,0.1087
2018-03-07,2018,3,Sugar,soft,lb,USD,0.1072
2018-03-08,2018,3,Sugar,soft,lb,USD,0.1076
2018-03-09,2018,3,Sugar,soft,lb,USD,0.1122
2018-03-12,2018,3,Sugar,soft,lb,USD,0.11
2018-03-13,2018,3,Sugar,soft,lb,USD,0.1132
2018-03-14,2018,3,Sugar,soft,lb,USD,0.1135
2018-03-15,2018,3,Sugar,soft,lb,USD,0.1178
2018-03-16,2018,3,Sugar,soft,lb,USD,0.1197
2018-03-19,2018,3,Sugar,soft,lb,USD,0.1182
2018-03-20,2018,3,Sugar,soft,lb,USD,0.1166
2018-03-21,2018,3,Sugar,soft,lb,USD,0.1138
2018-03-22,2018,3,Sugar,soft,lb,USD,0.1158
2018-03-23,2018,3,Sugar,soft,lb,USD,0.1121
2018-03-26,2018,3,Sugar,soft,lb,USD,0.1115
2018-03-27,2018,3,Sugar,soft,lb,USD,0.1098
2018-03-28,2018,3,Sugar,soft,lb,USD,0.1047
2018-03-29,2018,3,Sugar,soft,lb,USD,0.1054
2018-03-30,2018,3,Sugar,soft,lb,USD,0.1005
2018-04-02,2018,4,Sugar,soft,lb,USD,0.0999
2018-04-03,2018,4,Sugar,soft,lb,USD,0.1026
2018-04-04,2018,4,Sugar,soft,lb,USD,0.1035
2018-04-05,2018,4,Sugar,soft,lb,USD,0.1042
2018-04-06,2018,4,Sugar,soft,lb,USD,0.1016
2018-04-09,2018,4,Sugar,soft,lb,USD,0.1053
2018-04-10,2018,4,Sugar,soft,lb,USD,0.1025
2018-04-11,2018,4,Sugar,soft,lb,USD,0.105
2018-04-12,2018,4,Sugar,soft,lb,USD,0.1091
2018-04-13,2018,4,Sugar,soft,lb,USD,0.1035
2018-04-16,2018,4,Sugar,soft,lb,USD,0.1025
2018-04-17,2018,4,Sugar,soft,lb,USD,0.1013
2018-04-18,2018,4,Sugar,soft,lb,USD,0.1027
2018-04-19,2018,4,Sugar,soft,lb,USD,0.1001
2018-04-20,2018,4,Sugar,soft,lb,USD,0.0974
2018-04-23,2018,4,Sugar,soft,lb,USD,0.0983
2018-04-24,2018,4,Sugar,soft,lb,USD,0.0977
2018-04-25,2018,4,Sugar,soft,lb,USD,0.0984
2018-04-26,2018,4,Sugar,soft,lb,USD,0.102
2018-04-27,2018,4,Sugar,soft,lb,USD,0.0975
2018-04-30,2018,4,Sugar,soft,lb,USD,0.0983
2018-05-01,2018,5,Sugar,soft,lb,USD,0.0975
2018-05-02,2018,5,Sugar,soft,lb,USD,0.0987
2018-05-03,2018,5,Sugar,soft,lb,USD,0.0979
2018-05-04,2018,5,Sugar,soft,lb,USD,0.0955
2018-05-07,2018,5,Sugar,soft,lb,USD,0.0981
2018-05-08,2018,5,Sugar,soft,lb,USD,0.1073
2018-05-09,2018,5,Sugar,soft,lb,USD,0.1066
2018-05-10,2018,5,Sugar,soft,lb,USD,0.104
2018-05-11,2018,5,Sugar,soft,lb,USD,0.1019
2018-05-14,2018,5,Sugar,soft,lb,USD,0.1052
2018-05-15,2018,5,Sugar,soft,lb,USD,0.1024
2018-05-16,2018,5,Sugar,soft,lb,USD,0.1068
2018-05-17,2018,5,Sugar,soft,lb,USD,0.1013
2018-05-18,2018,5,Sugar,soft,lb,USD,0.1024
2018-05-21,2018,5,Sugar,soft,lb,USD,0.1049
2018-05-22,2018,5,Sugar,soft,lb,USD,0.1073
2018-05-23,2018,5,Sugar,soft,lb,USD,0.1092
2018-05-24,2018,5,Sugar,soft,lb,USD,0.1094
2018-05-25,2018,5,Sugar,soft,lb,USD,0.1125
2018-05-28,2018,5,Sugar,soft,lb,USD,0.1081
2018-05-29,2018,5,Sugar,soft,lb,USD,0.1055
2018-05-30,2018,5,Sugar,soft,lb,USD,0.1042
2018-05-31,2018,5,Sugar,soft,lb,USD,0.1089
2018-06-01,2018,6,Sugar,soft,lb,USD,0.1099
2018-06-04,2018,6,Sugar,soft,lb,USD,0.1114
2018-06-05,2018,6,Sugar,soft,lb,USD,0.1098
2018-06-06,2018,6,Sugar,soft,lb,USD,0.1118
2018-06-07,2018,6,Sugar,soft,lb,USD,0.1056
2018-06-08,2018,6,Sugar,soft,lb,USD,0.1042
2018-06-11,2018,6,Sugar,soft,lb,USD,0.1036
2018-06-12,2018,6,Sugar,soft,lb,USD,0.1024
2018-06-13,2018,6,Sugar,soft,lb,USD,0.1018
2018-06-14,2018,6,Sugar,soft,lb,USD,0.1039
2018-06-15,2018,6,Sugar,soft,lb,USD,0.1048
2018-06-18,2018,6,Sugar,soft,lb,USD,0.1086
2018-06-19,2018,6,Sugar,soft,lb,USD,0.1013
2018-06-20,2018,6,Sugar,soft,lb,USD,0.1063
2018-06-21,2018,6,Sugar,soft,lb,USD,0.1041
2018-06-22,2018,6,Sugar,soft,lb,USD,0.1083
2018-06-25,2018,6,Sugar,soft,lb,USD,0.1065
2018-06-26,2018,6,Sugar,soft,lb,USD,0.1074
2018-06-27,2018,6,Sugar,soft,lb,USD,0.1036
2018-06-28,2018,6,Sugar,soft,lb,USD,0.1
2018-06-29,2018,6,Sugar,soft,lb,USD,0.1025
2018-07-02,2018,7,Sugar,soft,lb,USD,0.0947
2018-07-03,2018,7,Sugar,soft,lb,USD,0.0928
2018-07-04,2018,7,Sugar,soft,lb,USD,0.0968
2018-07-05,2018,7,Sugar,soft,lb,USD,0.0968
2018-07-06,2018,7,Sugar,soft,lb,USD,0.0955
2018-07-09,2018,7,Sugar,soft,lb,USD,0.1013
2018-07-10,2018,7,Sugar,soft,lb,USD,0.1075
2018-07-11,2018,7,Sugar,soft,lb,USD,0.1071
2018-07-12,2018,7,Sugar,soft,lb,USD,0.1109
2018-07-13,2018,7,Sugar,soft,lb,USD,0.1151
2018-07-16,2018,7,Sugar,soft,lb,USD,0.1135
2018-07-17,2018,7,Sugar,soft,lb,USD,0.1105
2018-07-18,2018,7,Sugar,soft,lb,USD,0.11
2018-07-19,2018,7,Sugar,soft,lb,USD,0.1044
2018-07-20,2018,7,Sugar,soft,lb,USD,0.1063
2018-07-23,2018,7,Sugar,soft,lb,USD,0.105
2018-07-24,2018,7,Sugar,soft,lb,USD,0.1052
2018-07-25,2018,7,Sugar,soft,lb,USD,0.1053
2018-07-26,2018,7,Sugar,soft,lb,USD,0.1026
2018-07-27,2018,7,Sugar,soft,lb,USD,0.1028
2018-07-30,2018,7,Sugar,soft,lb,USD,0.099
2018-07-31,2018,7,Sugar,soft,lb,USD,0.0984
2018-08-01,2018,8,Sugar,soft,lb,USD,0.0961
2018-08-02,2018,8,Sugar,soft,lb,USD,0.0949
2018-08-03,2018,8,Sugar,soft,lb,USD,0.09
2018-08-06,2018,8,Sugar,soft,lb,USD,0.0911
2018-08-07,2018,8,Sugar,soft,lb,USD,0.0945
2018-08-08,2018,8,Sugar,soft,lb,USD,0.0966
2018-08-09,2018,8,Sugar,soft,lb,USD,0.101
2018-08-10,2018,8,Sugar,soft,lb,USD,0.0987
2018-08-13,2018,8,Sugar,soft,lb,USD,0.0982
2018-08-14,2018,8,Sugar,soft,lb,USD,0.102
2018-08-15,2018,8,Sugar,soft,lb,USD,0.1021
2018-08-16,2018,8,Sugar,soft,lb,USD,0.1031
2018-08-17,2018,8,Sugar,soft,lb,USD,0.11
2018-08-20,2018,8,Sugar,soft,lb,USD,0.1084
2018-08-21,2018,8,Sugar,soft,lb,USD,0.1063
2018-08-22,2018,8,Sugar,soft,lb,USD,0.1029
2018-08-23,2018,8,Sugar,soft,lb,USD,0.1024
2018-08-24,2018,8,Sugar,soft,lb,USD,0.1059
2018-08-27,2018,8,Sugar,soft,lb,USD,0.1076
2018-08-28,2018,8,Sugar,soft,lb,USD,0.1118
2018-08-29,2018,8,Sugar,soft,lb,USD,0.112
2018-08-30,2018,8,Sugar,soft,lb,USD,0.1034
2018-08-31,2018,8,Sugar,soft,lb,USD,0.1056
2018-09-03,2018,9,Sugar,soft,lb,USD,0.1058
2018-09-04,2018,9,Sugar,soft,lb,USD,0.1057
2018-09-05,2018,9,Sugar,soft,lb,USD,0.1095
2018-09-06,2018,9,Sugar,soft,lb,USD,0.1079
2018-09-07,2018,9,Sugar,soft,lb,USD,0.1093
2018-09-10,2018,9,Sugar,soft,lb,USD,0.1052
2018-09-11,2018,9,Sugar,soft,lb,USD,0.1003
2018-09-12,2018,9,Sugar,soft,lb,USD,0.0992
2018-09-13,2018,9,Sugar,soft,lb,USD,0.0992
2018-09-14,2018,9,Sugar,soft,lb,USD,0.1017
2018-09-17,2018,9,Sugar,soft,lb,USD,0.0988
2018-09-18,2018,9,Sugar,soft,lb,USD,0.1042
2018-09-19,2018,9,Sugar,soft,lb,USD,0.1013
2018-09-20,2018,9,Sugar,soft,lb,USD,0.1016
2018-09-21,2018,9,Sugar,soft,lb,USD,0.1021
2018-09-24,2018,9,Sugar,soft,lb,USD,0.1035
2018-09-25,2018,9,Sugar,soft,lb,USD,0.1051
2018-09-26,2018,9,Sugar,soft,lb,USD,0.1122
2018-09-27,2018,9,Sugar,soft,lb,USD,0.1091
2018-09-28,2018,9,Sugar,soft,lb,USD,0.1095
2018-10-01,2018,10,Sugar,soft,lb,USD,0.1086
2018-10-02,2018,10,Sugar,soft,lb,USD,0.1112
2018-10-03,2018,10,Sugar,soft,lb,USD,0.1118
2018-10-04,2018,10,Sugar,soft,lb,USD,0.1115
2018-10-05,2018,10,Sugar,soft,lb,USD,0.1055
2018-10-08,2018,10,Sugar,soft,lb,USD,0.104
2018-10-09,2018,10,Sugar,soft,lb,USD,0.1011
2018-10-10,2018,10,Sugar,soft,lb,USD,0.1003
2018-10-11,2018,10,Sugar,soft,lb,USD,0.0986
2018-10-12,2018,10,Sugar,soft,lb,USD,0.098
2018-10-15,2018,10,Sugar,soft,lb,USD,0.0978
2018-10-16,2018,10,Sugar,soft,lb,USD,0.0978
2018-10-17,2018,10,Sugar,soft,lb,USD,0.098
2018-10-18,2018,10,Sugar,soft,lb,USD,0.0963
2018-10-19,2018,10,Sugar,soft,lb,USD,0.0977
2018-10-22,2018,10,Sugar,soft,lb,USD,0.0962
2018-10-23,2018,10,Sugar,soft,lb,USD,0.0958
2018-10-24,2018,10,Sugar,soft,lb,USD,0.097
2018-10-25,2018,10,Sugar,soft,lb,USD,0.0907
2018-10-26,2018,10,Sugar,soft,lb,USD,0.0996
2018-10-29,2018,10,Sugar,soft,lb,USD,0.102
2018-10-30,2018,10,Sugar,soft,lb,USD,0.1034
2018-10-31,2018,10,Sugar,soft,lb,USD,0.102
2018-11-01,2018,11,Sugar,soft,lb,USD,0.1028
2018-11-02,2018,11,Sugar,soft,lb,USD,0.0994
2018-11-05,2018,11,Sugar,soft,lb,USD,0.1017
2018-11-06,2018,11,Sugar,soft,lb,USD,0.097
2018-11-07,2018,11,Sugar,soft,lb,USD,0.0945
2018-11-08,2018,11,Sugar,soft,lb,USD,0.0941
2018-11-09,2018,11,Sugar,soft,lb,USD,0.1
2018-11-12,2018,11,Sugar,soft,lb,USD,0.0974
2018-11-13,2018,11,Sugar,soft,lb,USD,0.0995
2018-11-14,2018,11,Sugar,soft,lb,USD,0.0942
2018-11-15,2018,11,Sugar,soft,lb,USD,0.0959
2018-11-16,2018,11,Sugar,soft,lb,USD,0.1023
2018-11-19,2018,11,Sugar,soft,lb,USD,0.1042
2018-11-20,2018,11,Sugar,soft,lb,USD,0.0978
2018-11-21,2018,11,Sugar,soft,lb,USD,0.099
2018-11-22,2018,11,Sugar,soft,lb,USD,0.0986
2018-11-23,2018,11,Sugar,soft,lb,USD,0.1031
2018-11-26,2018,11,Sugar,soft,lb,USD,0.1031
2018-11-27,2018,11,Sugar,soft,lb,USD,0.0989
2018-11-28,2018,11,Sugar,soft,lb,USD,0.0994
2018-11-29,2018,11,Sugar,soft,lb,USD,0.0982
2018-11-30,2018,11,Sugar,soft,lb,USD,0.0929
2018-12-03,2018,12,Sugar,soft,lb,USD,0.0942
2018-12-04,2018,12,Sugar,soft,lb,USD,0.0958
2018-12-05,2018,12,Sugar,soft,lb,USD,0.0983
2018-12-06,2018,12,Sugar,soft,lb,USD,0.1023
2018-12-07,2018,12,Sugar,soft,lb,USD,0.1018
2018-12-10,2018,12,Sugar,soft,lb,USD,0.0977
2018-12-11,2018,12,Sugar,soft,lb,USD,0.0964
2018-12-12,2018,12,Sugar,soft,lb,USD,0.0976
2018-12-13,2018,12,Sugar,soft,lb,USD,0.1023
2018-12-14,2018,12,Sugar,soft,lb,USD,0.1027
2018-12-17,2018,12,Sugar,soft,lb,USD,0.1026
2018-12-18,2018,12,Sugar,soft,lb,USD,0.1023
2018-12-19,2018,12,Sugar,soft,lb,USD,0.1026
2018-12-20,2018,12,Sugar,soft,lb,USD,0.1089
2018-12-21,2018,12,Sugar,soft,lb,USD,0.108
2018-12-24,2018,12,Sugar,soft,lb,USD,0.1067
2018-12-25,2018,12,Sugar,soft,lb,USD,0.1066
2018-12-26,2018,12,Sugar,soft,lb,USD,0.1042
2018-12-27,2018,12,Sugar,soft,lb,USD,0.0994
2018-12-28,2018,12,Sugar,soft,lb,USD,0.0951
2018-12-31,2018,12,Sugar,soft,lb,USD,0.0945
2019-01-01,2019,1,Sugar,soft,lb,USD,0.0994
2019-01-02,2019,1,Sugar,soft,lb,USD,0.1037
2019-01-03,2019,1,Sugar,soft,lb,USD,0.1004
2019-01-04,2019,1,Sugar,soft,lb,USD,0.1007
2019-01-07,2019,1,Sugar,soft,lb,USD,0.1017
2019-01-08,2019,1,Sugar,soft,lb,USD,0.1
2019-01-09,2019,1,Sugar,soft,lb,USD,0.1047
2019-01-10,2019,1,Sugar,soft,lb,USD,0.1071
2019-01-11,2019,1,Sugar,soft,lb,USD,0.108
2019-01-14,2019,1,Sugar,soft,lb,USD,0.1077
2019-01-15,2019,1,Sugar,soft,lb,USD,0.1023
2019-01-16,2019,1,Sugar,soft,lb,USD,0.1068
2019-01-17,2019,1,Sugar,soft,lb,USD,0.1084
2019-01-18,2019,1,Sugar,soft,lb,USD,0.1092
2019-01-21,2019,1,Sugar,soft,lb,USD,0.1062
2019-01-22,2019,1,Sugar,soft,lb,USD,0.1039
2019-01-23,2019,1,Sugar,soft,lb,USD,0.1056
2019-01-24,2019,1,Sugar,soft,lb,USD,0.109
2019-01-25,2019,1,Sugar,soft,lb,USD,0.1141
2019-01-28,2019,1,Sugar,soft,lb,USD,0.1102
2019-01-29,2019,1,Sugar,soft,lb,USD,0.1089
2019-01-30,2019,1,Sugar,soft,lb,USD,0.1015
2019-01-31,2019,1,Sugar,soft,lb,USD,0.0945
2019-02-01,2019,2,Sugar,soft,lb,USD,0.0976
2019-02-04,2019,2,Sugar,soft,lb,USD,0.0962
2019-02-05,2019,2,Sugar,soft,lb,USD,0.0918
2019-02-06,2019,2,Sugar,soft,lb,USD,0.0906
2019-02-07,2019,2,Sugar,soft,lb,USD,0.0937
2019-02-08,2019,2,Sugar,soft,lb,USD,0.0965
2019-02-11,2019,2,Sugar,soft,lb,USD,0.093
2019-02-12,2019,2,Sugar,soft,lb,USD,0.0983
2019-02-13,2019,2,Sugar,soft,lb,USD,0.0972
2019-02-14,2019,2,Sugar,soft,lb,USD,0.0992
2019-02-15,2019,2,Sugar,soft,lb,USD,0.1002
2019-02-18,2019,2,Sugar,soft,lb,USD,0.1009
2019-02-19,2019,2,Sugar,soft,lb,USD,0.0986
2019-02-20,2019,2,Sugar,soft,lb,USD,0.0995
2019-02-21,2019,2,Sugar,soft,lb,USD,0.1012
2019-02-22,2019,2,Sugar,soft,lb,USD,0.1011
2019-02-25,2019,2,Sugar,soft,lb,USD,0.102
2019-02-26,2019,2,Sugar,soft,lb,USD,0.1058
2019-02-27,2019,2,Sugar,soft,lb,USD,0.1042
2019-02-28,2019,2,Sugar,soft,lb,USD,0.1064
2019-03-01,2019,3,Sugar,soft,lb,USD,0.1055
2019-03-04,2019,3,Sugar,soft,lb,USD,0.1099
2019-03-05,2019,3,Sugar,soft,lb,USD,0.1046
2019-03-06,2019,3,Sugar,soft,lb,USD,0.1087
2019-03-07,2019,3,Sugar,soft,lb,USD,0.1064
2019-03-08,2019,3,Sugar,soft,lb,USD,0.1129
2019-03-11,2019,3,Sugar,soft,lb,USD,0.1132
2019-03-12,2019,3,Sugar,soft,lb,USD,0.1149
2019-03-13,2019,3,Sugar,soft,lb,USD,0.1128
2019-03-14,2019,3,Sugar,soft,lb,USD,0.114
2019-03-15,2019,3,Sugar,soft,lb,USD,0.115
2019-03-18,2019,3,Sugar,soft,lb,USD,0.113
2019-03-19,2019,3,Sugar,soft,lb,USD,0.1144
2019-03-20,2019,3,Sugar,soft,lb,USD,0.1014
2019-03-21,2019,3,Sugar,soft,lb,USD,0.1
2019-03-22,2019,3,Sugar,soft,lb,USD,0.1008
2019-03-25,2019,3,Sugar,soft,lb,USD,0.103
2019-03-26,2019,3,Sugar,soft,lb,USD,0.1063
2019-03-27,2019,3,Sugar,soft,lb,USD,0.1053
2019-03-28,2019,3,Sugar,soft,lb,USD,0.104
2019-03-29,2019,3,Sugar,soft,lb,USD,0.1069
2019-04-01,2019,4,Sugar,soft,lb,USD,0.1103
2019-04-02,2019,4,Sugar,soft,lb,USD,0.1119
2019-04-03,2019,4,Sugar,soft,lb,USD,0.1104
2019-04-04,2019,4,Sugar,soft,lb,USD,0.118
2019-04-05,2019,4,Sugar,soft,lb,USD,0.1163
2019-04-08,2019,4,Sugar,soft,lb,USD,0.1154
2019-04-09,2019,4,Sugar,soft,lb,USD,0.1195
2019-04-10,2019,4,Sugar,soft,lb,USD,0.1228
2019-04-11,2019,4,Sugar,soft,lb,USD,0.1227
2019-04-12,2019,4,Sugar,soft,lb,USD,0.1168
2019-04-15,2019,4,Sugar,soft,lb,USD,0.1154
2019-04-16,2019,4,Sugar,soft,lb,USD,0.1156
2019-04-17,2019,4,Sugar,soft,lb,USD,0.1208
2019-04-18,2019,4,Sugar,soft,lb,USD,0.1291
2019-04-19,2019,4,Sugar,soft,lb,USD,0.1232
2019-04-22,2019,4,Sugar,soft,lb,USD,0.1236
2019-04-23,2019,4,Sugar,soft,lb,USD,0.1178
2019-04-24,2019,4,Sugar,soft,lb,USD,0.1154
2019-04-25,2019,4,Sugar,soft,lb,USD,0.1109
2019-04-26,2019,4,Sugar,soft,lb,USD,0.1155
2019-04-29,2019,4,Sugar,soft,lb,USD,0.1148
2019-04-30,2019,4,Sugar,soft,lb,USD,0.1143
2019-05-01,2019,5,Sugar,soft,lb,USD,0.1131
2019-05-02,2019,5,Sugar,soft,lb,USD,0.1132
2019-05-03,2019,5,Sugar,soft,lb,USD,0.1133
2019-05-06,2019,5,Sugar,soft,lb,USD,0.1097
2019-05-07,2019,5,Sugar,soft,lb,USD,0.1035
2019-05-08,2019,5,Sugar,soft,lb,USD,0.0996
2019-05-09,2019,5,Sugar,soft,lb,USD,0.0956
2019-05-10,2019,5,Sugar,soft,lb,USD,0.0976
2019-05-13,2019,5,Sugar,soft,lb,USD,0.0963
2019-05-14,2019,5,Sugar,soft,lb,USD,0.1004
2019-05-15,2019,5,Sugar,soft,lb,USD,0.1018
2019-05-16,2019,5,Sugar,soft,lb,USD,0.0967
2019-05-17,2019,5,Sugar,soft,lb,USD,0.0968
2019-05-20,2019,5,Sugar,soft,lb,USD,0.0918
2019-05-21,2019,5,Sugar,soft,lb,USD,0.0907
2019-05-22,2019,5,Sugar,soft,lb,USD,0.0915
2019-05-23,2019,5,Sugar,soft,lb,USD,0.0909
2019-05-24,2019,5,Sugar,soft,lb,USD,0.0982
2019-05-27,2019,5,Sugar,soft,lb,USD,0.1014
2019-05-28,2019,5,Sugar,soft,lb,USD,0.1009
2019-05-29,2019,5,Sugar,soft,lb,USD,0.1059
2019-05-30,2019,5,Sugar,soft,lb,USD,0.1026
2019-05-31,2019,5,Sugar,soft,lb,USD,0.102
2019-06-03,2019,6,Sugar,soft,lb,USD,0.105
2019-06-04,2019,6,Sugar,soft,lb,USD,0.1015
2019-06-05,2019,6,Sugar,soft,lb,USD,0.1041
2019-06-06,2019,6,Sugar,soft,lb,USD,0.1052
2019-06-07,2019,6,Sugar,soft,lb,USD,0.107
2019-06-10,2019,6,Sugar,soft,lb,USD,0.1125
2019-06-11,2019,6,Sugar,soft,lb,USD,0.1129
2019-06-12,2019,6,Sugar,soft,lb,USD,0.1121
2019-06-13,2019,6,Sugar,soft,lb,USD,0.106
2019-06-14,2019,6,Sugar,soft,lb,USD,0.1065
2019-06-17,2019,6,Sugar,soft,lb,USD,0.1048
2019-06-18,2019,6,Sugar,soft,lb,USD,0.1044
2019-06-19,2019,6,Sugar,soft,lb,USD,0.103
2019-06-20,2019,6,Sugar,soft,lb,USD,0.1048
2019-06-21,2019,6,Sugar,soft,lb,USD,0.1017
2019-06-24,2019,6,Sugar,soft,lb,USD,0.1029
2019-06-25,2019,6,Sugar,soft,lb,USD,0.1
2019-06-26,2019,6,Sugar,soft,lb,USD,0.0953
2019-06-27,2019,6,Sugar,soft,lb,USD,0.0958
2019-06-28,2019,6,Sugar,soft,lb,USD,0.0985
2019-07-01,2019,7,Sugar,soft,lb,USD,0.0972
2019-07-02,2019,7,Sugar,soft,lb,USD,0.0988
2019-07-03,2019,7,Sugar,soft,lb,USD,0.0986
2019-07-04,2019,7,Sugar,soft,lb,USD,0.0965
2019-07-05,2019,7,Sugar,soft,lb,USD,0.0994
2019-07-08,2019,7,Sugar,soft,lb,USD,0.0983
2019-07-09,2019,7,Sugar,soft,lb,USD,0.1004
2019-07-10,2019,7,Sugar,soft,lb,USD,0.0967
2019-07-11,2019,7,Sugar,soft,lb,USD,0.0983
2019-07-12,2019,7,Sugar,soft,lb,USD,0.1012
2019-07-15,2019,7,Sugar,soft,lb,USD,0.1028
2019-07-16,2019,7,Sugar,soft,lb,USD,0.1059
